"sender","recipient","interactiontime"
"E","T","2014-02-24 13:32:41"
"E","JC","2014-03-26 18:16:59"
"E","AA","2013-08-29 07:09:31"
"E","CB","2014-05-25 18:37:30"
"E","JC","2013-12-21 16:48:42"
"E","ss","2013-06-02 09:30:24"
"E","JC","2014-03-27 11:36:14"
"E","HF","2013-12-04 16:22:52"
"E","DC","2013-09-01 17:04:08"
"E","JC","2013-12-22 09:50:37"
"E","ss","2013-06-06 20:59:00"
"E","HF","2014-01-30 14:09:47"
"E","T","2013-09-20 10:07:10"
"E","CB","2014-04-09 11:50:55"
"E","AA","2013-08-30 07:45:42"
"E","AA","2013-12-12 13:44:11"
"E","ss","2013-08-24 20:20:43"
"E","ss","2013-09-14 22:49:48"
"E","CB","2014-03-18 10:21:07"
"E","ss","2013-06-18 15:14:49"
"E","ss","2014-03-20 17:46:04"
"E","JC","2014-02-25 07:21:11"
"E","AA","2014-02-25 10:34:12"
"E","CB","2014-03-18 22:13:06"
"E","ss","2013-06-20 18:54:40"
"E","JC","2014-03-29 17:14:30"
"E","AA","2013-09-01 17:04:08"
"E","AA","2014-01-31 09:53:37"
"E","DC","2013-08-07 16:26:45"
"E","DC","2014-02-03 19:06:00"
"E","AA","2013-10-31 12:10:15"
"E","T","2014-03-10 14:59:48"
"E","T","2013-09-22 17:09:39"
"E","JC","2014-05-29 14:02:34"
"E","HF","2014-03-29 08:53:31"
"E","AA","2014-04-20 11:21:41"
"E","T","2013-10-28 16:37:15"
"E","JC","2014-06-03 11:05:17"
"E","JC","2013-12-24 09:07:34"
"E","AA","2014-01-05 12:57:19"
"E","AA","2014-05-25 18:37:16"
"E","ss","2014-01-02 18:15:44"
"E","CB","2014-04-16 19:38:02"
"E","AA","2013-12-19 17:16:31"
"E","ss","2014-03-26 18:16:59"
"E","AA","2013-11-01 12:35:32"
"E","HF","2013-12-12 13:42:14"
"E","JC","2014-03-01 08:28:57"
"E","ss","2014-06-06 20:05:36"
"E","ss","2013-08-28 21:30:46"
"E","AA","2014-02-03 18:33:31"
"E","CB","2014-06-06 20:05:03"
"E","AA","2013-11-24 16:03:33"
"E","HF","2014-02-12 12:25:22"
"E","JC","2014-03-31 10:55:08"
"E","T","2014-03-12 16:36:43"
"E","JC","2014-01-19 18:55:54"
"E","JC","2014-03-03 11:14:55"
"E","JC","2014-01-20 20:41:08"
"E","AA","2013-11-02 23:55:31"
"E","ss","2013-07-18 20:38:11"
"E","ss","2014-01-16 10:06:47"
"E","AA","2014-03-28 19:15:51"
"E","HF","2014-04-05 15:43:11"
"E","AA","2013-11-03 12:51:42"
"E","JC","2014-03-05 12:27:49"
"E","ss","2013-09-19 16:49:37"
"E","CB","2014-03-23 15:02:32"
"E","ss","2013-07-25 14:22:51"
"E","AA","2014-01-08 15:36:59"
"E","T","2014-03-13 21:03:01"
"E","AA","2014-03-29 08:51:29"
"E","AA","2013-09-05 09:25:31"
"E","AA","2014-05-15 06:01:48"
"E","AA","2013-11-04 16:12:21"
"E","ss","2013-09-20 00:43:58"
"E","AA","2013-09-22 17:08:19"
"E","CB","2014-03-24 15:27:00"
"E","ss","2013-07-29 15:11:35"
"E","JC","2014-04-04 15:18:18"
"E","AA","2014-03-29 15:16:09"
"E","JC","2014-01-26 19:45:49"
"E","AA","2013-09-05 17:59:26"
"E","AA","2013-12-24 09:07:56"
"E","T","2013-11-02 10:52:16"
"E","T","2013-09-28 18:14:25"
"E","JC","2014-03-09 08:37:45"
"E","T","2014-04-02 18:57:42"
"E","HF","2014-02-24 13:32:41"
"E","AA","2013-10-18 16:22:22"
"E","JC","2014-01-30 14:07:38"
"E","T","2014-01-11 10:03:44"
"E","JC","2013-12-28 19:49:52"
"E","CB","2014-03-27 11:34:56"
"E","ss","2013-08-04 10:01:12"
"E","DC","2013-12-31 09:08:42"
"E","AA","2014-03-31 10:54:40"
"E","AA","2014-02-11 07:22:10"
"E","ss","2014-04-09 17:45:52"
"E","HF","2014-05-29 17:10:33"
"E","CB","2014-02-28 17:50:50"
"E","HF","2014-04-16 19:39:27"
"E","T","2014-01-13 10:31:15"
"E","JC","2014-06-06 20:04:41"
"E","JC","2013-12-29 16:45:38"
"E","ss","2013-08-05 14:59:48"
"E","JC","2014-04-09 17:45:52"
"E","ss","2014-02-07 12:49:40"
"E","HF","2014-04-17 22:32:05"
"E","ss","2014-04-12 14:18:13"
"E","HF","2013-12-29 16:46:08"
"E","JC","2014-04-11 18:23:43"
"E","DC","2013-09-10 21:19:57"
"E","CB","2014-03-29 15:16:09"
"E","HF","2014-03-03 11:15:53"
"E","DC","2013-10-02 19:13:04"
"E","CB","2014-03-02 21:27:24"
"E","JC","2014-04-12 15:59:08"
"E","AA","2013-10-21 18:32:56"
"E","AA","2013-09-10 10:04:17"
"E","CB","2014-03-04 14:32:30"
"E","AA","2013-09-26 18:49:50"
"E","JC","2014-04-12 22:14:40"
"E","AA","2013-10-21 19:14:56"
"E","AA","2014-04-04 17:44:25"
"E","CB","2014-03-05 12:29:36"
"E","AA","2014-01-14 11:30:17"
"E","DC","2013-10-05 18:47:35"
"E","AA","2014-02-15 12:23:38"
"E","ss","2014-05-29 17:06:02"
"E","AA","2013-12-28 17:09:16"
"E","JC","2014-03-14 21:31:12"
"E","ss","2013-08-11 18:50:36"
"E","HF","2014-01-05 12:58:23"
"E","T","2013-11-11 14:13:09"
"E","ss","2013-09-28 18:10:18"
"E","CB","2014-03-31 10:56:28"
"E","T","2013-12-19 22:27:36"
"E","DC","2013-08-27 08:44:02"
"E","CB","2014-05-29 17:09:10"
"E","HF","2014-01-06 12:36:09"
"E","JC","2014-03-16 17:44:31"
"E","ss","2013-10-01 09:42:04"
"E","T","2013-12-21 23:36:19"
"E","JC","2014-05-15 06:01:48"
"E","DC","2013-08-27 23:03:44"
"E","CB","2014-03-08 23:29:28"
"E","AA","2013-12-29 16:43:02"
"E","AA","2013-11-12 07:33:01"
"E","AA","2013-12-07 10:41:47"
"E","T","2014-02-03 18:34:20"
"E","T","2013-11-12 20:19:05"
"E","JC","2014-03-19 11:21:36"
"E","JC","2014-01-02 10:05:56"
"E","ss","2013-08-15 09:17:08"
"E","DC","2014-05-15 06:01:48"
"E","AA","2013-10-23 10:07:37"
"E","JC","2014-02-16 10:17:38"
"E","AA","2013-12-30 14:28:22"
"E","AA","2013-11-13 12:34:28"
"E","CB","2014-03-12 16:36:43"
"E","ss","2014-03-08 23:40:09"
"E","DC","2013-08-30 07:44:31"
"E","ss","2013-10-18 12:02:48"
"E","AA","2013-08-26 07:36:44"
"E","AA","2014-05-29 17:10:33"
"E","JC","2014-04-19 09:59:21"
"E","ss","2013-08-20 15:50:31"
"E","AA","2013-08-27 08:42:30"
"E","DC","2014-01-19 10:59:12"
"E","AA","2014-02-21 18:37:07"
"E","HF","2014-06-02 13:34:36"
"E","ss","2013-05-16 14:15:47"
"E","JC","2014-03-24 15:32:32"
"E","ss","2013-10-24 11:40:16"
"E","AA","2013-10-27 15:54:00"
"E","JC","2014-02-21 18:33:45"
"E","AA","2013-09-16 20:25:02"
"E","ss","2013-05-28 23:06:13"
"E","AA","2014-01-01 12:49:53"
"E","ss","2013-08-21 16:31:20"
"E","AA","2013-12-10 12:01:41"
"E","AA","2013-10-28 11:16:11"
"E","AA","2013-08-29 07:22:00"
"E","AA","2014-04-17 18:15:42"
"E","ss","2013-06-04 19:20:43"
"E","T","2013-11-19 18:47:21"
"E","ss","2013-11-06 10:50:36"
"E","DC","2013-09-18 16:30:13"
"E","CB","2014-04-08 18:05:32"
"E","AA","2013-12-12 10:50:23"
"E","AA","2014-04-17 22:32:05"
"E","AA","2013-10-09 22:22:45"
"E","AA","2014-03-20 22:31:22"
"E","JC","2014-02-23 20:36:00"
"E","AA","2014-06-05 13:23:24"
"E","ss","2013-06-13 18:56:59"
"E","T","2013-11-21 18:24:15"
"E","JC","2014-03-29 08:54:27"
"E","AA","2014-01-29 11:31:52"
"E","T","2014-01-01 12:49:53"
"E","AA","2014-04-19 09:52:18"
"E","DC","2013-10-20 13:15:28"
"E","ss","2013-06-18 22:56:26"
"E","AA","2013-11-19 18:47:21"
"E","T","2013-11-23 19:51:12"
"E","JC","2014-03-29 15:16:09"
"E","ss","2013-08-25 21:38:42"
"E","ss","2013-06-22 19:26:19"
"E","ss","2013-08-26 07:36:44"
"E","AA","2013-09-01 17:21:55"
"E","T","2014-05-15 06:07:00"
"E","ss","2013-06-26 22:17:17"
"E","ss","2013-08-27 08:38:14"
"E","AA","2014-02-02 10:49:44"
"E","JC","2014-05-29 17:08:36"
"E","ss","2014-03-25 18:03:29"
"E","AA","2013-10-31 23:24:33"
"E","ss","2013-09-16 20:27:15"
"E","AA","2013-09-19 16:50:26"
"E","AA","2014-05-25 18:40:22"
"E","AA","2014-03-23 15:00:38"
"E","DC","2013-10-23 10:08:59"
"E","DC","2013-09-04 08:56:57"
"E","ss","2014-06-07 11:31:28"
"E","AA","2013-11-23 19:51:58"
"E","ss","2014-01-09 16:22:45"
"E","CB","2014-04-17 22:29:39"
"E","AA","2014-02-28 17:52:30"
"E","HF","2013-09-20 10:09:15"
"E","AA","2013-09-03 17:34:40"
"E","AA","2014-02-05 09:14:51"
"E","DC","2013-08-13 20:54:01"
"E","T","2013-10-30 23:20:24"
"E","DC","2014-06-04 11:49:18"
"E","ss","2013-07-12 22:08:51"
"E","AA","2013-10-13 22:21:52"
"E","AA","2014-03-26 18:18:51"
"E","HF","2013-09-22 17:06:53"
"E","CB","2014-04-19 09:45:45"
"E","AA","2013-12-22 09:53:45"
"E","AA","2013-11-02 10:52:16"
"E","T","2013-10-31 12:08:49"
"E","ss","2013-07-16 21:06:30"
"E","T","2013-12-05 15:56:25"
"E","T","2013-09-26 18:49:50"
"E","AA","2014-02-06 17:49:02"
"E","AA","2014-03-03 11:15:53"
"E","AA","2013-11-26 10:09:15"
"E","HF","2013-09-28 18:15:14"
"E","JC","2014-01-22 13:19:54"
"E","ss","2013-08-31 18:13:01"
"E","DC","2014-02-18 19:23:00"
"E","ss","2014-04-02 18:57:42"
"E","T","2013-11-01 12:32:50"
"E","AA","2014-06-06 20:04:41"
"E","AA","2014-05-15 06:06:28"
"E","T","2013-12-07 10:47:13"
"E","DC","2014-02-19 16:59:16"
"E","ss","2014-04-04 15:17:16"
"E","AA","2013-11-06 10:43:50"
"E","ss","2013-07-30 17:52:10"
"E","AA","2013-10-16 17:46:04"
"E","DC","2013-09-25 09:58:13"
"E","ss","2013-09-20 22:08:51"
"E","AA","2014-03-05 12:28:10"
"E","AA","2013-11-28 08:47:48"
"E","HF","2014-02-22 21:38:45"
"E","ss","2014-01-26 19:47:48"
"E","AA","2013-10-18 12:01:02"
"E","AA","2014-03-06 15:04:52"
"E","CB","2014-03-26 18:18:51"
"E","ss","2013-08-03 21:19:20"
"E","AA","2014-01-10 22:12:07"
"E","CB","2014-06-02 13:44:37"
"E","AA","2013-11-09 15:03:39"
"E","ss","2013-09-22 17:05:49"
"E","JC","2014-05-25 18:37:16"
"E","T","2013-12-10 10:59:46"
"E","JC","2014-04-07 20:18:53"
"E","HF","2014-05-29 17:05:33"
"E","ss","2014-04-11 11:11:59"
"E","CB","2014-03-28 19:13:58"
"E","HF","2014-02-28 17:56:07"
"E","JC","2014-02-02 10:51:22"
"E","AA","2013-09-08 16:19:11"
"E","DC","2013-08-21 16:30:35"
"E","HF","2014-04-17 13:51:58"
"E","T","2013-11-09 06:15:26"
"E","AA","2013-07-24 08:08:55"
"E","HF","2014-03-01 08:31:55"
"E","AA","2013-10-20 13:15:28"
"E","AA","2014-04-02 08:23:15"
"E","DC","2013-09-28 18:15:14"
"E","JC","2014-02-05 09:09:45"
"E","ss","2013-09-04 08:56:19"
"E","CB","2014-03-01 19:52:09"
"E","CB","2014-03-29 08:53:31"
"E","ss","2013-08-07 16:23:30"
"E","AA","2013-10-20 22:32:28"
"E","AA","2013-09-09 12:58:15"
"E","AA","2014-02-12 12:25:51"
"E","CB","2014-05-15 06:07:12"
"E","JC","2013-12-30 14:28:22"
"E","AA","2013-08-05 07:52:57"
"E","CB","2014-03-03 16:24:30"
"E","DC","2014-03-01 08:34:05"
"E","ss","2014-04-14 12:20:15"
"E","HF","2013-05-16 14:13:42"
"E","AA","2013-10-21 18:39:35"
"E","ss","2013-09-05 09:27:29"
"E","AA","2013-09-10 20:18:04"
"E","T","2013-11-10 15:17:21"
"E","ss","2014-05-15 06:03:07"
"E","AA","2013-12-03 12:40:56"
"E","T","2013-12-17 13:44:58"
"E","JC","2014-04-12 22:20:43"
"E","AA","2014-02-14 12:54:52"
"E","ss","2014-05-29 14:02:07"
"E","AA","2014-03-10 16:05:25"
"E","AA","2014-01-14 15:51:42"
"E","AA","2013-12-05 14:05:26"
"E","JC","2014-02-10 16:22:00"
"E","AA","2014-02-16 10:57:08"
"E","ss","2013-08-12 21:52:44"
"E","JC","2014-04-14 12:15:54"
"E","HF","2013-10-22 12:28:04"
"E","AA","2014-02-16 16:08:36"
"E","ss","2014-04-17 22:29:39"
"E","DC","2013-11-12 07:38:17"
"E","ss","2013-09-29 11:48:38"
"E","JC","2014-04-15 10:28:45"
"E","T","2014-01-28 19:17:35"
"E","AA","2014-01-15 21:05:32"
"E","CB","2014-06-04 11:49:47"
"E","T","2013-12-22 09:46:28"
"E","JC","2014-05-15 06:07:12"
"E","DC","2014-05-29 17:07:53"
"E","AA","2013-11-12 07:38:17"
"E","T","2013-11-12 12:40:44"
"E","AA","2013-12-07 10:47:13"
"E","AA","2013-10-05 14:31:10"
"E","HF","2014-03-12 16:37:09"
"E","AA","2013-10-23 10:11:25"
"E","DC","2013-08-29 07:17:49"
"E","JC","2014-04-17 22:30:53"
"E","AA","2013-10-24 11:42:23"
"E","AA","2014-04-12 22:14:27"
"E","AA","2014-02-18 19:32:38"
"E","AA","2013-12-31 09:07:42"
"E","DC","2014-03-10 16:05:25"
"E","ss","2013-10-14 22:22:50"
"E","ss","2013-09-10 21:31:35"
"E","ss","2013-10-16 17:46:04"
"E","JC","2014-04-19 09:47:03"
"E","T","2013-10-16 17:55:51"
"E","AA","2014-02-20 18:37:26"
"E","HF","2014-01-14 11:30:17"
"E","AA","2014-03-16 17:46:42"
"E","JC","2014-02-18 19:33:49"
"E","ss","2013-05-11 19:25:37"
"E","DC","2014-01-19 18:55:54"
"E","T","2013-10-20 22:32:28"
"E","AA","2013-09-16 17:56:18"
"E","DC","2013-08-31 18:11:45"
"E","ss","2013-05-21 09:29:32"
"E","DC","2014-03-12 17:14:12"
"E","ss","2013-08-21 16:21:48"
"E","AA","2013-08-28 08:30:17"
"E","AA","2014-01-23 11:46:52"
"E","DC","2014-01-20 08:22:57"
"E","AA","2013-10-27 16:16:51"
"E","AA","2014-04-16 19:36:13"
"E","JC","2013-12-19 22:44:23"
"E","ss","2013-05-30 22:58:54"
"E","ss","2013-11-01 12:32:50"
"E","CB","2014-05-25 18:36:52"
"E","ss","2013-06-02 08:13:09"
"E","T","2014-02-25 10:33:36"
"E","JC","2014-03-27 11:35:21"
"E","JC","2013-12-22 09:45:41"
"E","ss","2014-06-04 11:49:18"
"E","JC","2014-03-28 19:15:51"
"E","ss","2013-11-11 14:12:00"
"E","AA","2013-08-30 07:43:36"
"E","AA","2013-12-12 13:42:14"
"E","ss","2013-06-11 18:22:53"
"E","DC","2013-11-28 08:46:57"
"E","AA","2014-02-24 13:31:44"
"E","DC","2013-08-06 18:23:25"
"E","JC","2014-02-25 07:17:20"
"E","AA","2013-11-19 18:50:25"
"E","HF","2014-02-07 12:49:40"
"E","AA","2013-09-01 17:03:24"
"E","DC","2013-08-07 16:21:46"
"E","DC","2014-02-03 18:40:45"
"E","T","2014-01-02 10:05:56"
"E","AA","2013-10-31 12:08:49"
"E","HF","2013-12-10 11:03:59"
"E","ss","2013-06-25 14:56:30"
"E","T","2013-09-22 17:06:53"
"E","CB","2014-04-15 10:29:00"
"E","AA","2013-10-31 16:50:16"
"E","AA","2014-02-26 18:00:38"
"E","AA","2014-01-05 12:53:03"
"E","AA","2014-05-25 18:34:39"
"E","HF","2014-02-10 19:20:57"
"E","AA","2013-11-01 12:32:50"
"E","HF","2013-12-12 13:40:28"
"E","AA","2014-02-27 06:51:28"
"E","CB","2014-03-21 19:34:23"
"E","ss","2013-06-30 16:08:11"
"E","ss","2014-06-06 20:02:21"
"E","AA","2014-02-03 18:30:29"
"E","CB","2014-06-06 20:03:17"
"E","DC","2013-10-23 18:48:07"
"E","JC","2014-03-01 19:54:09"
"E","HF","2014-06-05 13:23:24"
"E","AA","2014-02-04 08:33:49"
"E","AA","2013-12-21 16:48:42"
"E","ss","2014-03-29 08:51:29"
"E","ss","2013-07-08 07:47:54"
"E","CB","2014-06-01 13:50:29"
"E","JC","2014-01-19 18:30:21"
"E","DC","2014-02-16 10:59:28"
"E","ss","2013-09-18 16:32:54"
"E","HF","2014-02-16 10:56:04"
"E","AA","2014-03-27 11:40:12"
"E","CB","2014-04-19 09:55:33"
"E","DC","2013-08-14 21:22:58"
"E","AA","2013-12-22 13:00:10"
"E","ss","2013-07-17 17:21:08"
"E","AA","2014-01-07 17:50:16"
"E","ss","2014-01-15 08:22:03"
"E","JC","2014-01-21 10:09:28"
"E","JC","2014-03-05 11:34:49"
"E","AA","2014-03-03 16:24:30"
"E","ss","2013-07-25 07:05:40"
"E","CB","2014-06-02 05:26:11"
"E","JC","2014-01-23 11:46:52"
"E","AA","2013-09-05 08:59:38"
"E","AA","2014-02-07 12:48:14"
"E","AA","2014-03-29 08:55:42"
"E","JC","2014-01-24 19:30:47"
"E","AA","2013-09-05 11:21:28"
"E","HF","2014-04-08 18:05:32"
"E","ss","2014-04-03 08:45:53"
"E","AA","2013-11-04 16:09:39"
"E","AA","2013-09-22 17:06:53"
"E","AA","2014-06-06 20:06:21"
"E","T","2014-03-28 19:15:33"
"E","CB","2014-02-24 13:32:32"
"E","AA","2013-12-24 09:07:05"
"E","AA","2013-11-06 10:52:28"
"E","ss","2013-07-31 15:54:01"
"E","AA","2013-10-17 13:13:47"
"E","T","2013-09-28 18:07:46"
"E","JC","2014-03-08 23:40:09"
"E","JC","2013-12-28 17:10:00"
"E","T","2014-04-02 16:09:02"
"E","T","2014-01-10 22:07:27"
"E","HF","2014-02-25 10:33:36"
"E","DC","2013-12-31 09:05:56"
"E","ss","2014-01-31 09:56:21"
"E","AA","2014-03-31 08:14:18"
"E","T","2013-10-02 19:10:12"
"E","AA","2014-02-10 19:20:57"
"E","DC","2013-08-20 15:50:31"
"E","CB","2014-02-26 23:11:35"
"E","ss","2014-04-09 11:50:55"
"E","AA","2014-04-01 08:25:53"
"E","HF","2014-05-29 17:08:41"
"E","HF","2014-04-16 19:35:55"
"E","ss","2014-04-11 19:48:09"
"E","JC","2014-06-06 20:00:22"
"E","AA","2014-03-07 23:25:39"
"E","DC","2013-09-09 08:44:30"
"E","JC","2013-12-29 16:44:06"
"E","AA","2013-11-30 12:26:56"
"E","AA","2013-09-25 09:58:13"
"E","ss","2014-04-12 22:21:36"
"E","DC","2013-10-02 19:10:12"
"E","JC","2014-02-07 12:49:40"
"E","JC","2014-03-12 16:40:09"
"E","T","2014-04-07 20:17:57"
"E","AA","2013-09-10 10:02:09"
"E","HF","2014-06-09 06:38:13"
"E","ss","2013-08-09 10:25:35"
"E","AA","2013-08-07 16:26:45"
"E","AA","2013-10-21 18:46:53"
"E","AA","2014-04-04 15:18:18"
"E","AA","2013-09-10 21:19:10"
"E","CB","2014-03-05 12:26:15"
"E","DC","2014-03-02 21:29:01"
"E","AA","2013-08-09 10:26:31"
"E","AA","2013-12-04 16:22:15"
"E","JC","2014-02-09 19:10:20"
"E","ss","2014-05-29 17:05:33"
"E","AA","2013-11-11 14:15:21"
"E","ss","2013-09-27 16:33:09"
"E","AA","2014-02-16 12:24:37"
"E","DC","2014-03-05 12:28:40"
"E","T","2013-11-11 13:43:06"
"E","CB","2014-03-31 10:54:40"
"E","JC","2014-02-12 08:06:02"
"E","DC","2013-08-27 08:38:14"
"E","JC","2013-12-07 10:46:43"
"E","ss","2014-05-30 06:47:28"
"E","CB","2014-05-29 17:08:41"
"E","DC","2013-08-27 23:02:22"
"E","JC","2013-12-08 09:14:22"
"E","ss","2014-04-19 09:59:21"
"E","ss","2013-10-02 19:09:16"
"E","ss","2013-08-14 19:25:41"
"E","ss","2014-03-03 16:23:44"
"E","DC","2014-05-29 17:15:11"
"E","JC","2014-03-19 10:14:28"
"E","DC","2013-09-13 22:34:34"
"E","AA","2014-01-18 10:42:28"
"E","AA","2013-10-23 10:07:02"
"E","ss","2013-09-09 08:44:30"
"E","DC","2013-10-09 22:24:20"
"E","AA","2013-11-13 10:30:03"
"E","AA","2014-04-12 22:20:43"
"E","CB","2014-04-02 19:00:46"
"E","AA","2013-08-23 17:58:44"
"E","ss","2014-03-08 23:36:31"
"E","ss","2013-10-17 22:02:20"
"E","AA","2013-08-25 21:40:38"
"E","AA","2014-01-20 08:20:56"
"E","AA","2014-05-29 17:09:10"
"E","HF","2014-03-16 17:44:31"
"E","JC","2014-04-19 09:54:21"
"E","AA","2014-04-14 12:19:11"
"E","AA","2014-04-15 10:28:45"
"E","AA","2014-02-21 18:33:45"
"E","HF","2014-06-02 13:27:24"
"E","JC","2013-12-17 13:46:25"
"E","CB","2014-03-13 21:02:09"
"E","ss","2013-05-16 14:11:16"
"E","ss","2014-06-03 18:43:22"
"E","AA","2014-01-21 22:03:07"
"E","AA","2013-10-27 15:51:00"
"E","JC","2014-02-21 15:01:03"
"E","AA","2013-09-16 19:35:21"
"E","DC","2013-08-31 20:03:17"
"E","CB","2014-03-14 11:07:45"
"E","ss","2013-05-27 14:05:35"
"E","DC","2014-03-12 20:31:54"
"E","T","2014-02-24 07:25:52"
"E","JC","2014-03-25 19:56:33"
"E","ss","2013-08-21 16:29:38"
"E","AA","2013-08-28 23:14:31"
"E","AA","2013-12-10 11:03:59"
"E","AA","2013-10-28 11:15:02"
"E","JC","2014-01-08 15:34:04"
"E","AA","2013-08-29 07:17:30"
"E","DC","2014-01-26 12:24:01"
"E","ss","2014-03-14 21:32:38"
"E","AA","2014-04-17 18:13:07"
"E","ss","2013-06-03 08:02:29"
"E","AA","2013-08-29 21:24:49"
"E","AA","2014-04-17 22:30:53"
"E","ss","2013-06-08 19:13:42"
"E","AA","2014-03-20 17:46:04"
"E","ss","2014-03-19 06:31:36"
"E","HF","2013-12-07 10:41:47"
"E","JC","2014-02-23 20:34:26"
"E","CB","2014-03-17 16:51:09"
"E","ss","2013-06-13 18:37:16"
"E","T","2013-11-21 12:24:21"
"E","JC","2014-03-29 08:53:14"
"E","JC","2014-01-10 22:07:27"
"E","AA","2014-04-19 09:52:09"
"E","AA","2014-02-25 07:20:39"
"E","HF","2014-06-04 11:49:18"
"E","ss","2013-06-18 21:38:51"
"E","T","2013-10-27 15:54:58"
"E","JC","2014-02-25 10:34:12"
"E","ss","2013-06-22 17:28:53"
"E","ss","2013-12-27 16:17:09"
"E","ss","2013-08-26 07:09:12"
"E","T","2014-05-15 06:03:07"
"E","DC","2013-10-22 12:31:44"
"E","ss","2013-06-26 14:36:30"
"E","AA","2013-11-20 17:56:22"
"E","AA","2013-10-12 12:32:20"
"E","DC","2013-09-19 16:44:43"
"E","AA","2013-09-02 07:33:26"
"E","AA","2014-02-02 10:49:34"
"E","JC","2014-05-29 17:06:47"
"E","DC","2014-02-04 08:33:49"
"E","HF","2013-12-12 07:32:45"
"E","JC","2014-02-28 17:54:04"
"E","ss","2013-09-16 19:37:11"
"E","AA","2013-09-19 16:48:27"
"E","AA","2014-05-25 18:39:28"
"E","ss","2013-08-27 23:14:34"
"E","AA","2013-12-19 22:44:23"
"E","JC","2014-03-01 16:39:12"
"E","JC","2014-01-18 10:42:28"
"E","AA","2014-02-03 19:13:05"
"E","DC","2013-12-07 10:48:55"
"E","ss","2013-08-29 07:20:20"
"E","AA","2014-02-05 09:12:45"
"E","AA","2014-03-01 16:38:16"
"E","JC","2013-12-26 08:05:49"
"E","AA","2013-12-22 09:50:37"
"E","ss","2014-03-30 10:40:01"
"E","ss","2013-08-30 07:44:31"
"E","AA","2014-02-06 16:58:07"
"E","DC","2013-10-27 15:56:24"
"E","AA","2014-03-03 11:14:55"
"E","ss","2013-07-21 23:40:47"
"E","DC","2014-04-19 09:59:21"
"E","AA","2013-09-22 00:31:16"
"E","JC","2014-04-03 08:45:53"
"E","AA","2014-06-06 20:02:57"
"E","DC","2014-06-05 13:22:36"
"E","AA","2014-05-15 06:06:01"
"E","T","2013-12-07 10:43:52"
"E","ss","2014-04-04 15:16:29"
"E","AA","2013-11-06 10:43:30"
"E","ss","2013-07-30 17:50:53"
"E","T","2014-03-29 08:55:42"
"E","ss","2014-01-22 13:18:58"
"E","AA","2013-10-16 17:44:12"
"E","ss","2013-09-01 17:19:18"
"E","AA","2013-11-06 22:42:18"
"E","AA","2014-03-05 11:34:49"
"E","CB","2014-03-25 19:56:33"
"E","ss","2013-08-01 19:16:22"
"E","AA","2013-11-28 08:46:57"
"E","AA","2013-10-17 22:02:20"
"E","HF","2013-10-05 14:30:22"
"E","JC","2014-01-29 13:55:07"
"E","DC","2013-10-31 16:46:59"
"E","JC","2014-06-05 13:23:24"
"E","ss","2013-08-03 20:34:37"
"E","AA","2014-01-10 22:09:57"
"E","CB","2014-06-02 13:34:36"
"E","AA","2014-03-30 10:40:01"
"E","JC","2014-01-30 18:42:34"
"E","AA","2013-11-09 15:01:40"
"E","ss","2013-09-22 17:03:41"
"E","JC","2014-05-25 18:36:52"
"E","JC","2014-04-07 20:16:20"
"E","ss","2013-09-02 09:00:31"
"E","HF","2014-05-29 14:02:07"
"E","DC","2013-11-02 10:53:03"
"E","AA","2013-07-03 12:31:09"
"E","ss","2014-02-05 19:18:26"
"E","JC","2014-02-02 10:49:44"
"E","ss","2013-09-03 11:35:21"
"E","DC","2014-05-25 18:40:22"
"E","AA","2013-11-30 14:36:47"
"E","DC","2013-09-28 18:10:18"
"E","AA","2014-06-02 13:27:43"
"E","HF","2014-04-19 09:59:21"
"E","AA","2013-09-25 13:27:15"
"E","AA","2014-03-08 23:40:09"
"E","CB","2014-03-29 08:50:00"
"E","AA","2013-10-20 22:04:28"
"E","AA","2013-09-09 08:44:30"
"E","CB","2014-05-15 06:06:59"
"E","AA","2014-01-13 06:52:39"
"E","AA","2014-04-03 08:45:53"
"E","DC","2013-10-03 15:55:51"
"E","CB","2014-06-09 06:38:13"
"E","DC","2014-03-01 08:31:55"
"E","ss","2014-04-14 12:18:55"
"E","ss","2014-02-15 12:27:15"
"E","AA","2013-10-21 18:38:55"
"E","ss","2013-09-05 08:55:57"
"E","T","2014-05-25 18:36:34"
"E","DC","2014-03-01 19:53:01"
"E","T","2013-11-10 15:16:23"
"E","ss","2014-02-18 18:25:38"
"E","AA","2014-02-14 09:03:59"
"E","ss","2014-04-16 08:56:34"
"E","ss","2013-09-26 18:52:13"
"E","CB","2014-03-30 10:40:01"
"E","AA","2014-01-14 14:32:34"
"E","AA","2013-12-05 11:29:57"
"E","T","2013-12-18 14:17:36"
"E","JC","2014-02-10 16:19:46"
"E","AA","2014-02-16 10:17:38"
"E","AA","2014-06-03 11:08:40"
"E","ss","2014-05-29 17:13:55"
"E","ss","2014-04-17 13:51:58"
"E","AA","2013-08-12 10:54:41"
"E","DC","2013-11-12 07:36:49"
"E","JC","2014-02-12 12:26:33"
"E","DC","2013-08-27 12:44:40"
"E","CB","2014-05-29 17:15:11"
"E","JC","2014-01-01 12:50:43"
"E","JC","2014-05-15 06:06:59"
"E","ss","2013-09-08 18:49:49"
"E","AA","2013-12-29 16:46:08"
"E","AA","2013-11-12 07:36:49"
"E","T","2013-11-12 07:38:43"
"E","AA","2014-01-17 12:15:11"
